VM Name,Cores,Memory,RequiresSSD
VM-6725,8,24,N
VM-6726,4,12,N
VM-6727,8,32,N
VM-6728,2,8,N
VM-6729,2,10,N
VM-6730,2,8,N
VM-6731,4,8,N
VM-6732,4,16,N
VM-6733,4,32,N
VM-6734,4,8,N
VM-6735,2,4,N
VM-6736,4,12,N
VM-6737,2,4,N
VM-6738,2,8,N
VM-6739,2,16,N
VM-6740,2,8,N
VM-6741,2,8,N
VM-6742,2,16,N
VM-6743,2,8,N
VM-6744,4,8,N
VM-6745,2,8,N
VM-6746,12,192,N
VM-6747,2,4,N
VM-6748,2,8,N
VM-6749,8,14,N
VM-6750,2,8,N
VM-6751,2,8,N
VM-6752,2,8,N
VM-6753,4,64,N
VM-6754,2,8,N
VM-6755,2,8,N
VM-6756,2,4,N
VM-6757,4,8,N
VM-6758,2,8,N
VM-6759,4,16,N
VM-6760,2,8,N
VM-6761,4,32,N
VM-6762,1,2,N
VM-6763,2,4,N
VM-6764,2,8,N
VM-6765,8,14,N
VM-6766,2,8,N
VM-6767,1,4,N
VM-6768,4,16,N
VM-6769,2,8,N
VM-6770,2,8,N
VM-6771,2,16,N
VM-6772,2,8,N
VM-6773,16,128,N
VM-6774,2,8,N
VM-6775,1,4,N
VM-6776,2,4,N
VM-6777,2,16,N
VM-6778,2,8,N
VM-6779,4,7,N
VM-6780,2,8,N
VM-6781,8,16,N
VM-6782,2,8,N
VM-6783,8,14,N
VM-6784,8,4,N
VM-6785,2,8,N
VM-6786,1,2,N
VM-6787,2,4,N
VM-6788,2,8,N
VM-6789,4,16,N
VM-6790,2,8,N
VM-6791,4,28,N
VM-6792,12,192,N
VM-6793,2,8,N
VM-6794,2,8,N
VM-6795,8,64,N
VM-6796,2,8,N
VM-6797,2,16,N
VM-6798,8,64,N
VM-6799,2,8,N
VM-6800,4,16,N
VM-6801,2,8,N
VM-6802,2,16,N
VM-6803,2,8,N
VM-6804,2,8,N
VM-6805,2,16,N
VM-6806,4,32,N
VM-6807,2,8,N
VM-6808,2,4,N
VM-6809,2,8,N
VM-6810,4,7,N
VM-6811,2,8,N
VM-6812,4,28,N
VM-6813,2,4,N
VM-6814,2,8,N
VM-6815,4,32,N
VM-6816,2,8,N
VM-6817,2,4,N
VM-6818,2,8,N
VM-6819,4,6,N
VM-6820,8,16,N
VM-6821,4,32,N
VM-6822,2,8,N
VM-6823,2,8,N
VM-6824,6,64,N
VM-6825,2,8,N
VM-6826,8,14,N
VM-6827,2,8,N
VM-6828,2,8,N
VM-6829,4,8,N
VM-6830,2,12,N
VM-6831,2,8,N
VM-6832,8,32,N
VM-6833,2,8,N
VM-6834,4,16,N
VM-6835,2,8,N
VM-6836,8,14,N
VM-6837,4,32,N
VM-6838,2,12,N
VM-6839,2,8,N
VM-6840,4,8,N
VM-6841,2,16,N
VM-6842,2,8,N
VM-6843,4,8,N
VM-6844,2,8,N
VM-6845,8,14,N
VM-6846,2,4,N
VM-6847,1,4,N
VM-6848,8,14,N
VM-6849,2,8,N
VM-6850,2,8,N
VM-6851,8,64,N
VM-6852,4,4,N
VM-6853,4,16,N
VM-6854,2,8,N
VM-6855,2,4,N
VM-6856,4,32,N
VM-6857,2,4,N
VM-6858,2,4,N
VM-6859,2,8,N
VM-6860,2,4,N
VM-6861,2,8,N
VM-6862,2,8,N
VM-6863,2,6,N
VM-6864,2,16,N
VM-6865,2,8,N
VM-6866,8,256,N
VM-6867,4,16,N
VM-6868,8,32,N
VM-6869,2,4,N
VM-6870,2,4,N
VM-6871,2,8,N
VM-6872,2,32,N
VM-6873,2,8,N
VM-6874,4,8,N
VM-6875,2,8,N
VM-6876,8,64,N
VM-6877,4,8,N
VM-6878,2,8,N
VM-6879,16,128,N
VM-6880,2,4,N
VM-6881,2,8,N
VM-6882,2,6,N
VM-6883,2,4,N
VM-6884,2,8,N
VM-6885,8,14,N
VM-6886,2,16,N
VM-6887,2,8,N
VM-6888,4,8,N
VM-6889,2,8,N
VM-6890,2,8,N
VM-6891,2,8,N
VM-6892,4,16,N
VM-6893,2,8,N
VM-6894,4,8,N
VM-6895,4,24,N
VM-6896,2,8,N
VM-6897,6,64,N
VM-6898,2,8,N
VM-6899,2,4,N
VM-6900,2,8,N
VM-6901,16,128,N
VM-6902,2,8,N
VM-6903,2,4,N
VM-6904,2,8,N
VM-6905,4,16,N
VM-6906,2,8,N
VM-6907,1,8,N
VM-6908,2,16,N
VM-6909,4,8,N
VM-6910,4,24,N
VM-6911,2,8,N
VM-6912,4,8,N
VM-6913,2,8,N
VM-6914,4,8,N
VM-6915,2,8,N
VM-6916,8,14,N
VM-6917,4,8,N
VM-6918,2,8,N
VM-6919,2,16,N
VM-6920,2,8,N
VM-6921,2,8,N
VM-6922,1,2,N
VM-6923,4,12,N
VM-6924,2,8,N
VM-6925,2,6,N
VM-6926,2,8,N
VM-6927,2,4,N
VM-6928,2,8,N
VM-6929,8,32,N
VM-6930,2,8,N
VM-6931,4,8,N
VM-6932,2,8,N
VM-6933,8,64,N
VM-6934,2,8,N
VM-6935,8,64,N
VM-6936,2,4,N
VM-6937,4,8,N
VM-6938,4,7,N
VM-6939,2,8,N
VM-6940,8,16,N
VM-6941,2,8,N
VM-6942,4,8,N
VM-6943,2,8,N
VM-6944,16,128,N
VM-6945,2,8,N
VM-6946,8,64,N
VM-6947,4,8,N
VM-6948,2,8,N
VM-6949,4,32,N
VM-6950,1,4,N
VM-6951,2,8,N
VM-6952,8,32,N
VM-6953,2,8,N
VM-6954,2,8,N
VM-6955,2,4,N
VM-6956,4,32,N
VM-6957,2,8,N
VM-6958,8,32,N
VM-6959,4,32,N
VM-6960,8,32,N
VM-6961,4,28,N
VM-6962,2,4,N
VM-6963,8,64,N
VM-6964,2,4,N
VM-6965,2,4,N
VM-6966,2,4,N
VM-6967,2,6,N
VM-6968,2,4,N
VM-6969,1,2,N
VM-6970,2,2,N
VM-6971,4,32,N
VM-6972,2,4,N
VM-6973,4,8,N
VM-6974,4,7,N
VM-6975,8,64,N
VM-6976,12,192,N
VM-6977,4,4,N
VM-6978,4,16,N
VM-6979,2,8,N
VM-6980,1,8,N
VM-6981,1,4,N
VM-6982,4,16,N
VM-6983,4,32,N
VM-6984,4,7,N
VM-6985,3,16,N
VM-6986,4,8,N
VM-6987,2,12,N
VM-6988,2,4,N
VM-6989,1,4,N
VM-6990,4,32,N
VM-6991,4,28,N
VM-6992,8,14,N
VM-6993,4,7,N
VM-6994,12,192,N
VM-6995,2,4,N
VM-6996,4,16,N
VM-6997,2,8,N
VM-6998,2,8,N
VM-6999,2,8,N
VM-7000,2,12,N
VM-7001,4,48,N
VM-7002,4,7,N
VM-7003,2,8,N
VM-7004,8,32,N
VM-7005,4,24,N
VM-7006,1,8,N
VM-7007,4,16,N
VM-7008,2,4,N
VM-7009,8,14,N
VM-7010,4,8,N
VM-7011,2,8,N
VM-7012,4,16,N
VM-7013,2,8,N
VM-7014,2,8,N
VM-7015,4,8,N
VM-7016,4,32,N
VM-7017,8,64,N
VM-7018,2,4,N
VM-7019,2,16,N
VM-7020,2,6,N
VM-7021,2,8,N
VM-7022,1,12,N
VM-7023,2,16,N
VM-7024,2,4,N
VM-7025,4,32,N
VM-7026,1,2,N
VM-7027,4,7,N
VM-7028,4,7,N
VM-7029,8,14,N
VM-7030,4,32,N
VM-7031,2,64,N
VM-7032,4,8,N
VM-7033,2,16,N
VM-7034,4,7,N
VM-7035,8,64,N
VM-7036,4,16,N
VM-7037,2,8,N
VM-7038,8,14,N
VM-7039,2,4,N
VM-7040,2,16,N
VM-7041,4,32,N
VM-7042,2,8,N
VM-7043,4,9,N
VM-7044,2,4,N
VM-7045,4,7,N
VM-7046,4,32,N
VM-7047,6,12,N
VM-7048,2,4,N
VM-7049,2,12,N
VM-7050,2,4,N
VM-7051,2,4,N
VM-7052,2,4,N
VM-7053,8,14,N
VM-7054,8,64,N
VM-7055,16,128,N
VM-7056,2,8,N
VM-7057,2,6,N
VM-7058,2,8,N
VM-7059,2,12,N
VM-7060,8,64,N
VM-7061,8,16,N
VM-7062,8,64,N
VM-7063,2,8,N
VM-7064,16,128,N
VM-7065,2,4,N
VM-7066,2,4,N
VM-7067,2,4,N
VM-7068,2,128,N
VM-7069,4,32,N
VM-7070,8,14,N
VM-7071,8,14,N
VM-7072,4,12,N
VM-7073,2,4,N
VM-7074,2,4,N
VM-7075,4,32,N
VM-7076,2,8,N
VM-7077,2,4,N
VM-7078,2,8,N
VM-7079,4,7,N
VM-7080,4,7,N
VM-7081,4,32,N
VM-7082,4,4,N
VM-7083,2,4,N
VM-7084,2,8,N
VM-7085,2,3,N
VM-7086,2,128,N
VM-7087,4,28,N
VM-7088,2,16,N
VM-7089,12,192,N
VM-7090,2,10,N
VM-7091,4,64,N
VM-7092,2,8,N
VM-7093,8,64,N
VM-7094,4,8,N
VM-7095,4,8,N
VM-7096,4,7,N
VM-7097,4,16,N
VM-7098,2,2,N
VM-7099,2,4,N
VM-7100,4,8,N
VM-7101,1,8,N
VM-7102,4,12,N
VM-7103,4,8,N
VM-7104,8,32,N
VM-7105,6,32,N
VM-7106,2,8,N
VM-7107,2,4,N
VM-7108,2,8,N
VM-7109,4,7,N
VM-7110,2,4,N
VM-7111,1,8,N
VM-7112,8,14,N
VM-7113,2,4,N
VM-7114,2,4,N
VM-7115,2,8,N
VM-7116,8,32,N
VM-7117,2,4,N
VM-7118,2,12,N
VM-7119,4,8,N
VM-7120,4,7,N
VM-7121,4,8,N
VM-7122,2,8,N
VM-7123,16,4,N
VM-7124,2,8,N
VM-7125,2,4,N
VM-7126,4,8,N
VM-7127,8,8,N
VM-7128,8,4,N
VM-7129,2,8,N
VM-7130,1,8,N
VM-7131,2,8,N
VM-7132,2,8,N
VM-7133,2,4,N
VM-7134,2,8,N
VM-7135,8,56,N
VM-7136,2,8,N
VM-7137,2,8,N
VM-7138,2,8,N
VM-7139,2,8,N
VM-7140,8,96,N
VM-7141,2,16,N
VM-7142,2,8,N
VM-7143,8,64,N
VM-7144,2,8,N
VM-7145,2,4,N
VM-7146,2,8,N
VM-7147,2,4,N
VM-7148,2,8,N
VM-7149,8,32,N
VM-7150,2,6,N
VM-7151,2,8,N
VM-7152,8,64,N
VM-7153,4,32,N
VM-7154,2,8,N
VM-7155,4,32,N
VM-7156,2,4,N
VM-7157,2,8,N
VM-7158,4,8,N
VM-7159,4,32,N
VM-7160,2,8,N
VM-7161,2,8,N
VM-7162,1,4,N
VM-7163,4,8,N
VM-7164,8,14,N
VM-7165,2,8,N
VM-7166,2,4,N
VM-7167,2,8,N
VM-7168,4,16,N
VM-7169,4,16,N
VM-7170,4,8,N
VM-7171,2,4,N
VM-7172,2,8,N
VM-7173,2,8,N
VM-7174,2,4,N
VM-7175,4,16,N
VM-7176,2,4,N
VM-7177,4,16,N
VM-7178,2,4,N
VM-7179,2,8,N
VM-7180,2,8,N
VM-7181,4,150,N
VM-7182,4,8,N
VM-7183,2,8,N
VM-7184,16,128,N
VM-7185,12,192,N
VM-7186,4,16,N
VM-7187,2,2,N
VM-7188,8,32,N
VM-7189,2,8,N
VM-7190,6,12,N
VM-7191,4,16,N
VM-7192,8,32,N
VM-7193,2,8,N
VM-7194,2,8,N
VM-7195,2,8,N
VM-7196,4,28,N
VM-7197,2,8,N
VM-7198,2,4,N
VM-7199,4,16,N
VM-7200,16,128,N
VM-7201,4,16,N
VM-7202,2,4,N
VM-7203,2,8,N
VM-7204,2,4,N
VM-7205,4,8,N
VM-7206,2,8,N
VM-7207,4,7,N
VM-7208,2,8,N
VM-7209,4,32,N
VM-7210,2,8,N
VM-7211,4,16,N
VM-7212,2,8,N
VM-7213,8,32,N
VM-7214,2,8,N
VM-7215,2,8,N
VM-7216,4,8,N
VM-7217,2,8,N
VM-7218,4,4,N
VM-7219,4,16,N
VM-7220,4,12,N
VM-7221,4,4,N
VM-7222,8,128,N
VM-7223,2,8,N
VM-7224,4,8,N
VM-7225,2,8,N
VM-7226,1,2,N
VM-7227,2,8,N
VM-7228,2,4,N
VM-7229,2,4,N
VM-7230,2,8,N
VM-7231,8,64,N
VM-7232,4,16,N
VM-7233,8,64,N
VM-7234,2,8,N
VM-7235,4,7,N
VM-7236,2,8,N
VM-7237,4,8,N
VM-7238,1,2,N
VM-7239,2,8,N
VM-7240,2,16,N
VM-7241,2,8,N
VM-7242,4,12,N
VM-7243,4,32,N
VM-7244,4,7,N
VM-7245,2,16,N
VM-7246,2,8,N
VM-7247,2,8,N
VM-7248,2,8,N
VM-7249,2,4,N
VM-7250,2,8,N
VM-7251,8,4,N
VM-7252,2,4,N
VM-7253,2,8,N
VM-7254,2,4,N
VM-7255,2,16,N
VM-7256,2,8,N
VM-7257,2,8,N
VM-7258,8,64,N
VM-7259,1,2,N
VM-7260,2,8,N
VM-7261,2,8,N
VM-7262,2,8,N
VM-7263,2,4,N
VM-7264,2,8,N
VM-7265,2,8,N
VM-7266,2,8,N
VM-7267,4,16,N
VM-7268,2,4,N
VM-7269,2,4,N
VM-7270,8,14,N
VM-7271,4,8,N
VM-7272,2,16,N
VM-7273,4,32,N
VM-7274,2,8,N
VM-7275,2,8,N
VM-7276,2,8,N
VM-7277,2,4,N
VM-7278,2,8,N
VM-7279,6,4,N
VM-7280,2,8,N
VM-7281,8,4,N
VM-7282,2,8,N
VM-7283,2,6,N
VM-7284,2,8,N
VM-7285,12,192,N
VM-7286,2,8,N
VM-7287,8,8,N
VM-7288,8,14,N
VM-7289,2,8,N
VM-7290,2,4,N
VM-7291,2,8,N
VM-7292,12,192,N
VM-7293,2,8,N
VM-7294,2,8,N
VM-7295,2,8,N
VM-7296,4,32,N
VM-7297,8,14,N
VM-7298,4,32,N
VM-7299,2,8,N
VM-7300,2,8,N
VM-7301,8,14,N
VM-7302,4,8,N
VM-7303,8,12,N
VM-7304,2,32,N
VM-7305,2,8,N
VM-7306,4,32,N
VM-7307,4,8,N
VM-7308,2,8,N
VM-7309,1,4,N
VM-7310,2,8,N
VM-7311,2,8,N
VM-7312,4,7,N
VM-7313,2,8,N
VM-7314,2,8,N
VM-7315,2,3,N
VM-7316,4,8,N
VM-7317,4,28,N
VM-7318,2,16,N
VM-7319,2,8,N
VM-7320,2,8,N
VM-7321,4,8,N
VM-7322,4,8,N
VM-7323,2,8,N
VM-7324,4,7,N
VM-7325,4,16,N
VM-7326,4,64,N
VM-7327,2,8,N
VM-7328,2,4,N
VM-7329,2,8,N
VM-7330,4,7,N
VM-7331,2,8,N
VM-7332,4,32,N
VM-7333,2,8,N
VM-7334,4,16,N
VM-7335,2,8,N
VM-7336,8,14,N
VM-7337,2,8,N
VM-7338,4,10,N
VM-7339,2,8,N
VM-7340,2,4,N
VM-7341,1,2,N
VM-7342,4,12,N
VM-7343,4,7,N
VM-7344,2,16,N
VM-7345,4,32,N
VM-7346,4,16,N
VM-7347,2,8,N
VM-7348,8,32,N
VM-7349,4,16,N
VM-7350,2,4,N
VM-7351,2,8,N
VM-7352,8,16,N
VM-7353,2,16,N
VM-7354,8,128,N
VM-7355,2,8,N
VM-7356,8,14,N
VM-7357,2,8,N
VM-7358,4,24,N
VM-7359,2,16,N
VM-7360,2,8,N
VM-7361,8,64,N
VM-7362,2,8,N
VM-7363,4,16,N
VM-7364,2,8,N
VM-7365,4,7,N
VM-7366,2,8,N
VM-7367,2,8,N
VM-7368,12,192,N
VM-7369,2,8,N
VM-7370,2,8,N
VM-7371,2,4,N
VM-7372,2,4,N
VM-7373,4,32,N
VM-7374,2,16,N
VM-7375,1,2,N
VM-7376,2,8,N
VM-7377,4,8,N
VM-7378,2,8,N
VM-7379,2,4,N
VM-7380,4,16,N
VM-7381,8,32,N
VM-7382,4,16,N
VM-7383,2,3,N
VM-7384,2,8,N
VM-7385,2,8,N
VM-7386,2,8,N
VM-7387,2,3,N
VM-7388,2,4,N
VM-7389,2,8,N
VM-7390,12,192,N
VM-7391,2,8,N
VM-7392,1,4,N
VM-7393,2,8,N
VM-7394,4,4,N
VM-7395,8,14,N
VM-7396,2,4,N
VM-7397,2,8,N
VM-7398,8,64,N
VM-7399,4,16,N
VM-7400,8,32,N
VM-7401,2,8,N
VM-7402,2,8,N
VM-7403,2,8,N
VM-7404,2,32,N
VM-7405,4,16,N
VM-7406,2,4,N
VM-7407,4,16,N
VM-7408,8,4,N
VM-7409,4,8,N
VM-7410,8,64,N
VM-7411,2,16,N
VM-7412,4,7,N
VM-7413,16,32,N
VM-7414,2,8,N
VM-7415,4,7,N
VM-7416,2,8,N
VM-7417,2,8,N
VM-7418,2,4,N
VM-7419,16,128,N
VM-7420,8,4,N
VM-7421,4,28,N
VM-7422,1,16,N
VM-7423,2,8,N
VM-7424,4,8,N
VM-7425,2,8,N
VM-7426,4,16,N
VM-7427,2,4,N
VM-7428,2,12,N
VM-7429,2,8,N
VM-7430,2,4,N
VM-7431,4,16,N
VM-7432,8,64,N
VM-7433,2,16,N
VM-7434,2,4,N
VM-7435,2,8,N
VM-7436,2,4,N
VM-7437,2,8,N
VM-7438,4,8,N
VM-7439,2,8,N
VM-7440,4,8,N
VM-7441,8,16,N
VM-7442,4,8,N
VM-7443,2,8,N
VM-7444,1,4,N
VM-7445,2,8,N
VM-7446,2,8,N
VM-7447,1,4,N
VM-7448,2,8,N
VM-7449,4,16,N
VM-7450,2,8,N
VM-7451,8,64,N
VM-7452,2,8,N
VM-7453,8,32,N
VM-7454,2,8,N
VM-7455,8,4,N
VM-7456,2,8,N
VM-7457,2,4,N
VM-7458,4,16,N
VM-7459,4,4,N
VM-7460,4,16,N
VM-7461,4,7,N
VM-7462,2,8,N
VM-7463,8,32,N
VM-7464,2,8,N
VM-7465,1,8,N
VM-7466,2,8,N
VM-7467,2,8,N
VM-7468,2,8,N
VM-7469,4,4,N
VM-7470,2,4,N
VM-7471,2,4,N
VM-7472,2,6,N
VM-7473,4,16,N
VM-7474,12,192,N
VM-7475,8,64,N
VM-7476,4,16,N
VM-7477,4,8,N
VM-7478,4,32,N
VM-7479,8,14,N
VM-7480,2,16,N
VM-7481,2,8,N
VM-7482,2,8,N
VM-7483,4,16,N
VM-7484,2,8,N
VM-7485,2,4,N
VM-7486,2,8,N
VM-7487,3,8,N
VM-7488,2,8,N
VM-7489,4,8,N
VM-7490,2,8,N
VM-7491,2,4,N
VM-7492,2,8,N
VM-7493,4,8,N
VM-7494,2,8,N
VM-7495,2,8,N
VM-7496,2,8,N
VM-7497,2,8,N
VM-7498,4,16,N
VM-7499,2,8,N
VM-7500,2,8,N
VM-7501,2,8,N
VM-7502,2,8,N
VM-7503,4,16,N
VM-7504,2,8,N
VM-7505,4,16,N
VM-7506,4,16,N
VM-7507,4,12,N
VM-7508,2,8,N
VM-7509,4,8,N
VM-7510,4,16,N
VM-7511,2,8,N
VM-7512,2,8,N
VM-7513,2,8,N
VM-7514,2,12,N
VM-7515,4,16,N
VM-7516,4,12,N
VM-7517,4,16,N
VM-7518,2,8,N
VM-7519,4,12,N
VM-7520,4,8,N
VM-7521,2,8,N
VM-7522,2,12,N
VM-7523,4,12,N
VM-7524,2,3,N
VM-7525,4,8,N
VM-7526,2,8,N
VM-7527,2,8,N
VM-7528,2,8,N
VM-7529,2,8,N
VM-7530,2,8,N
VM-7531,4,8,N
VM-7532,2,16,N
VM-7533,2,8,N
VM-7534,4,16,N
VM-7535,2,8,N
VM-7536,4,8,N
VM-7537,2,8,N
VM-7538,2,8,N
VM-7539,2,8,N
VM-7540,4,8,N
VM-7541,2,8,N
VM-7542,2,8,N
VM-7543,2,8,N
VM-7544,4,16,N
VM-7545,4,12,N
VM-7546,2,8,N
VM-7547,2,8,N
VM-7548,2,8,N
VM-7549,2,8,N
VM-7550,2,8,N
VM-7551,4,8,N
VM-7552,4,16,N
VM-7553,2,8,N
VM-7554,4,16,N
VM-7555,2,8,N
VM-7556,2,8,N
VM-7557,2,8,N
VM-7558,2,8,N
VM-7559,2,8,N
VM-7560,2,8,N
VM-7561,2,8,N
VM-7562,4,8,N
VM-7563,2,8,N
VM-7564,4,16,N
VM-7565,2,8,N
VM-7566,2,8,N
VM-7567,2,16,N
VM-7568,4,8,N
VM-7569,2,8,N
VM-7570,4,12,N
VM-7571,2,8,N
VM-7572,2,12,N
VM-7573,4,12,N
VM-7574,2,8,N
VM-7575,2,8,N
VM-7576,2,8,N
VM-7577,4,32,N
VM-7578,2,8,N
VM-7579,6,12,N
VM-7580,4,16,N
VM-7581,2,8,N
VM-7582,4,16,N
VM-7583,4,16,N
VM-7584,2,8,N
VM-7585,4,16,N
VM-7586,4,16,N
VM-7587,2,8,N
VM-7588,2,8,N
VM-7589,2,8,N
VM-7590,4,8,N
VM-7591,4,8,N
VM-7592,2,8,N
VM-7593,2,8,N
VM-7594,4,32,N
VM-7595,2,8,N
VM-7596,4,16,N
VM-7597,2,8,N
VM-7598,4,16,N
VM-7599,4,12,N
VM-7600,2,8,N
VM-7601,2,8,N
VM-7602,2,3,N
VM-7603,4,16,N
VM-7604,2,3,N
VM-7605,4,16,N
VM-7606,2,3,N
VM-7607,2,8,N
VM-7608,4,12,N
VM-7609,2,8,N
VM-7610,2,8,N
VM-7611,2,8,N
VM-7612,2,8,N
VM-7613,2,8,N
VM-7614,4,8,N
VM-7615,4,16,N
VM-7616,4,8,N
VM-7617,2,8,N
VM-7618,2,8,N
VM-7619,4,12,N
VM-7620,2,8,N
VM-7621,4,16,N
VM-7622,2,8,N
VM-7623,4,16,N
VM-7624,4,8,N
VM-7625,2,8,N
VM-7626,2,8,N
VM-7627,2,8,N
VM-7628,2,8,N
VM-7629,2,8,N
VM-7630,2,16,N
VM-7631,2,8,N
VM-7632,2,8,N
VM-7633,2,8,N
VM-7634,4,16,N
VM-7635,4,8,N
VM-7636,4,16,N
VM-7637,4,12,N
VM-7638,2,8,N
VM-7639,2,8,N
VM-7640,2,16,N
VM-7641,4,12,N
VM-7642,2,8,N
VM-7643,4,12,N
VM-7644,4,16,N
VM-7645,4,12,N
VM-7646,2,8,N
VM-7647,4,16,N
VM-7648,2,12,N
VM-7649,2,12,N
VM-7650,2,8,N
VM-7651,4,16,N
VM-7652,2,8,N
VM-7653,4,8,N
VM-7654,4,16,N
VM-7655,2,8,N
VM-7656,2,8,N
VM-7657,4,16,N
VM-7658,2,8,N
VM-7659,2,8,N
VM-7660,4,12,N
VM-7661,2,8,N
VM-7662,4,8,N
VM-7663,4,16,N
VM-7664,2,8,N
VM-7665,4,16,N
VM-7666,4,8,N
VM-7667,4,16,N
VM-7668,2,8,N
VM-7669,4,16,N
VM-7670,2,8,N
VM-7671,2,8,N
VM-7672,2,8,N
VM-7673,4,12,N
VM-7674,2,8,N
VM-7675,4,8,N
VM-7676,2,8,N
VM-7677,2,8,N
VM-7678,2,8,N
VM-7679,2,8,N
VM-7680,2,8,N
VM-7681,2,8,N
VM-7682,2,8,N
VM-7683,2,8,N
VM-7684,4,16,N
VM-7685,2,8,N
VM-7686,2,12,N
VM-7687,2,8,N
VM-7688,4,12,N
VM-7689,4,12,N
VM-7690,2,8,N
VM-7691,4,16,N
VM-7692,2,8,N
VM-7693,2,8,N
VM-7694,2,8,N
VM-7695,4,16,N
VM-7696,2,8,N
VM-7697,2,8,N
VM-7698,4,32,N
VM-7699,4,16,N
VM-7700,2,8,N
VM-7701,4,8,N
VM-7702,2,8,N
VM-7703,4,16,N
VM-7704,2,8,N
VM-7705,2,8,N
VM-7706,2,8,N
VM-7707,2,8,N
VM-7708,4,8,N
VM-7709,4,24,N
VM-7710,2,8,N
VM-7711,2,8,N
VM-7712,2,8,N
VM-7713,4,16,N
VM-7714,2,8,N
VM-7715,2,8,N
VM-7716,4,16,N
VM-7717,2,8,N
VM-7718,2,8,N
VM-7719,4,12,N
VM-7720,2,8,N
VM-7721,2,8,N
VM-7722,2,8,N
VM-7723,2,8,N
VM-7724,4,8,N
VM-7725,4,12,N
VM-7726,2,8,N
VM-7727,2,12,N
VM-7728,2,8,N
VM-7729,2,8,N
VM-7730,2,8,N
VM-7731,2,8,N
VM-7732,2,8,N
VM-7733,2,8,N
VM-7734,2,8,N
VM-7735,4,8,N
VM-7736,4,8,N
VM-7737,2,8,N
VM-7738,2,8,N
VM-7739,2,8,N
VM-7740,4,12,N
VM-7741,2,8,N
VM-7742,2,8,N
VM-7743,4,16,N
VM-7744,2,8,N
VM-7745,2,8,N
VM-7746,2,8,N
VM-7747,4,12,N
VM-7748,2,8,N
VM-7749,2,8,N
VM-7750,2,16,N
VM-7751,4,8,N
VM-7752,2,8,N
VM-7753,2,12,N
VM-7754,4,8,N
VM-7755,2,8,N
VM-7756,2,8,N
VM-7757,2,8,N
VM-7758,2,8,N
VM-7759,4,8,N
VM-7760,2,8,N
VM-7761,2,8,N
VM-7762,2,8,N
VM-7763,2,8,N
VM-7764,2,8,N
VM-7765,2,8,N
VM-7766,2,8,N
VM-7767,2,8,N
VM-7768,2,8,N
VM-7769,2,8,N
VM-7770,2,8,N
VM-7771,2,8,N
VM-7772,4,32,N
VM-7773,2,8,N
VM-7774,2,8,N
VM-7775,4,12,N
VM-7776,4,12,N
VM-7777,2,8,N
VM-7778,4,8,N
VM-7779,2,8,N
VM-7780,2,8,N
VM-7781,4,12,N
VM-7782,2,8,N
VM-7783,2,8,N
VM-7784,2,8,N
VM-7785,2,8,N
VM-7786,2,8,N
VM-7787,4,12,N
VM-7788,2,8,N
VM-7789,2,8,N
VM-7790,2,8,N
VM-7791,2,8,N
VM-7792,2,8,N
VM-7793,4,16,N
VM-7794,2,8,N
VM-7795,2,8,N
VM-7796,2,8,N
VM-7797,2,8,N
VM-7798,2,8,N
VM-7799,2,8,N
VM-7800,2,8,N
VM-7801,4,16,N
VM-7802,4,8,N
VM-7803,2,8,N
VM-7804,4,12,N
VM-7805,4,12,N
VM-7806,4,16,N
VM-7807,4,8,N
VM-7808,4,16,N
VM-7809,2,8,N
VM-7810,4,8,N
VM-7811,2,8,N
VM-7812,2,8,N
VM-7813,2,8,N
VM-7814,2,8,N
VM-7815,2,8,N
VM-7816,2,8,N
VM-7817,2,8,N
VM-7818,2,8,N
VM-7819,2,8,N
VM-7820,2,12,N
VM-7821,2,8,N
VM-7822,8,16,N
VM-7823,2,8,N
VM-7824,2,8,N
VM-7825,4,16,N
VM-7826,2,8,N
VM-7827,2,8,N
VM-7828,4,12,N
VM-7829,2,8,N
VM-7830,2,8,N
VM-7831,2,8,N
VM-7832,2,8,N
VM-7833,4,12,N
VM-7834,4,16,N
VM-7835,2,8,N
VM-7836,2,8,N
VM-7837,4,16,N
VM-7838,2,8,N
VM-7839,2,12,N
VM-7840,2,8,N
VM-7841,2,8,N
VM-7842,4,16,N
VM-7843,2,8,N
VM-7844,2,8,N
VM-7845,2,8,N
VM-7846,4,16,N
VM-7847,2,8,N
VM-7848,4,12,N
VM-7849,2,8,N
VM-7850,2,8,N
VM-7851,2,8,N
VM-7852,2,8,N
VM-7853,2,8,N
VM-7854,4,12,N
VM-7855,2,8,N
VM-7856,4,16,N
VM-7857,2,16,N
VM-7858,2,8,N
VM-7859,4,12,N
VM-7860,2,8,N
VM-7861,2,8,N
VM-7862,2,8,N
VM-7863,4,12,N
VM-7864,4,16,N
VM-7865,2,8,N
VM-7866,4,8,N
VM-7867,4,16,N
VM-7868,2,8,N
VM-7869,2,8,N
VM-7870,2,8,N
VM-7871,4,8,N
VM-7872,4,12,N
VM-7873,4,16,N
VM-7874,2,8,N
VM-7875,4,12,N
VM-7876,2,8,N
VM-7877,2,8,N
VM-7878,2,8,N
VM-7879,2,8,N
VM-7880,4,16,N
VM-7881,2,8,N
VM-7882,2,8,N
VM-7883,2,8,N
VM-7884,2,8,N
VM-7885,2,8,N
VM-7886,2,12,N
VM-7887,2,8,N
VM-7888,2,8,N
